Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Slovenia,SVN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1776132,1793581,1820249,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2067000
Slovenia,SVN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0,0.1,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,0.2,0.1,0.1,0,0,0,0,0.1,0.1,0,0,,
Slovenia,SVN,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,0.2,0,0,0,0,0,0,0,0,0,0,,
Slovenia,SVN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.2,0.2,0.2,0.2,,
Slovenia,SVN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.6,11.5,12.3,11.3,12.7,13.6,13.5,14.5,14.5,14.3,,,
Slovenia,SVN,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.6,11.5,12.3,11.3,12.7,13.6,13.5,14.5,14.5,14.3,,,
Slovenia,SVN,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.12,,,,,20.31,,
Slovenia,SVN,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.46,,,,,71.13,,,
Slovenia,SVN,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.65,,,,,42.57,,,
Slovenia,SVN,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,,,,33.74,,
Slovenia,SVN,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,,,,,,,,37.1,,,,
Solomon Islands,SLB,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,21.5,,,,
Solomon Islands,SLB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,,,,29.2,,,,
Solomon Islands,SLB,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,44.6,,,,
Solomon Islands,SLB,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,2.8,,,,
Solomon Islands,SLB,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,7,,,,
Solomon Islands,SLB,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,11.4,,,,
Solomon Islands,SLB,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,15.5,,,,
Solomon Islands,SLB,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.1,,,,
Solomon Islands,SLB,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,0.3,,,,
Solomon Islands,SLB,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,0.5,,,,
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,186332,193445,200640,207937,215347,222897,230607,238479,246493,254596,262709,270801,278838,286863,294964,303253,311840,320753,329953,339456,349225,359225,369469,379947,390643,401538,412609,423853,435262,446769,458324,469885,481422,492940,504477,516079,527790,539614,551531,563513,575504,587482,599419,611000
Solomon Islands,SLB,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,6.8,,,,
Solomon Islands,SLB,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,,,,,,,,21.4,,,,
Solomon Islands,SLB,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8,,,,,,,,43.5,,,,
Solomon Islands,SLB,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,
Solomon Islands,SLB,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,3.2,,,,
Solomon Islands,SLB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,25.1,,,,
Solomon Islands,SLB,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,,,,,,,,58.8,,,,
Solomon Islands,SLB,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,,,,,,,,84.7,,,,
Solomon Islands,SLB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,,12.7,,,,
Solomon Islands,SLB,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,,12.7,,,,
Solomon Islands,SLB,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.55,,,
South Africa,ZAF,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.68,,,
South Africa,ZAF,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.31,,,
South Africa,ZAF,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43,,,
South Africa,ZAF,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,59.3,,,60.7,,,,57.8,,,,,64.8,,,63,,63.4,,,,63,,,
South Africa,ZAF,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.39,,,,,,,
South Africa,ZAF,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.02,,,,,,,
South Africa,ZAF,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.67,,,,,,,
South Africa,ZAF,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,18.2,,,17.5,,,,18.8,,,,,14.2,,,15.8,,15.9,,,,16.5,,,
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,46.7,,,47.5,,,,44.9,,,,,54.2,,,51.3,,51.3,,,,50.5,,,
South Africa,ZAF,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,64.3,,,65.9,,,,62.7,,,,,71,,,68.7,,68.9,,,,68.2,,,
South Africa,ZAF,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,1.3,,,1,,,,1.3,,,,,1,,,1,,0.9,,,,0.9,,,
South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,2.9,,,2.7,,,,3.1,,,,,2.6,,,2.6,,2.5,,,,2.4,,,
South Africa,ZAF,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,5.3,,,5.2,,,,5.6,,,,,4.7,,,4.9,,4.7,,,,4.8,,,
South Africa,ZAF,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,9.3,,,8.7,,,,9.9,,,,,7.5,,,8.1,,8,,,,8.2,,,
South Africa,ZAF,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,11.6,,,14.3,,,,14.8,,,,,11.9,,,8.5,,8.4,,,,10.4,,,
South Africa,ZAF,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,18.9,,,22.7,,,,23.1,,,,,22.8,,,18.6,,18.3,,,,20.7,,,
South Africa,ZAF,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,25.8,,,29.3,,,,31,,,,,32,,,29.1,,28.7,,,,31.4,,,
South Africa,ZAF,"Population, total",SP.POP.TOTL,25519604,26212405,26904349,27597297,28298150,29017049,29760471,30532954,31330259,32139708,32943584,33730148,34490419,35230249,35970537,36740883,37560525,38437855,39360225,40300161,41218901,42088165,42898520,43657024,44372112,45058775,45728315,46385006,47026173,47648727,48247395,48820586,49364582,49887181,50412129,50970818,51584663,52263516,52998213,53767396,54539571,55291225,56015473,56717000
South Africa,ZAF,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,9.5,,,12.9,,,,11.7,,,,,8,,,4.8,,4.9,,,,6.2,,,
South Africa,ZAF,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,21.7,,,25.9,,,,24.3,,,,,20,,,14,,13.7,,,,15.2,,,
South Africa,ZAF,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,36.6,,,41.3,,,,39.6,,,,,36.4,,,28.5,,27.7,,,,29.2,,,
South Africa,ZAF,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,,
South Africa,ZAF,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,12,,,,,16,,,,,35.6,,,,,,,,,,,,
South Africa,ZAF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,29.3,,,33.8,,,,32.6,,,,,25,,,16.9,,16.5,,,,18.9,,,
South Africa,ZAF,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,47.8,,,53.9,,,,51.1,,,,,47.9,,,37,,35.8,,,,37.6,,,
South Africa,ZAF,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,65.1,,,69.5,,,,68.4,,,,,67.2,,,57.8,,56.2,,,,57.1,,,
South Africa,ZAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,,,62.1,,53.2,,,,55.5,,,
South Africa,ZAF,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,31,,,,,38,,,,,66.6,,,62.1,,53.2,,,,55.5,,,
South Africa,ZAF,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61,,,,,,,
South Africa,ZAF,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.02,,,,,,,
South Africa,ZAF,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.67,,,,,,,
South Africa,ZAF,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,,,,,,,,,,,,
South Africa,ZAF,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,,,,,,,,,,,,
South Africa,ZAF,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,,,,,,,,,,,,
South Africa,ZAF,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,,,,,,,,,,,,
South Africa,ZAF,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,1.99,,,
South Africa,ZAF,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.32,,,,56.21,,,
South Africa,ZAF,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,,,17.23,,,
South Africa,ZAF,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,11.11,,,
South Africa,ZAF,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,,,,
South Africa,ZAF,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,,,,
South Africa,ZAF,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,
South Africa,ZAF,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,
South Sudan,SSD,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,,,,,,,,
South Sudan,SSD,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,
South Sudan,SSD,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,,,,,,,,
South Sudan,SSD,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,
South Sudan,SSD,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,
South Sudan,SSD,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,
South Sudan,SSD,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,
South Sudan,SSD,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,
South Sudan,SSD,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,
South Sudan,SSD,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,
South Sudan,SSD,"Population, total",SP.POP.TOTL,4017075,4119438,4224529,4332287,4445826,4569423,4705224,4853927,5011726,5170558,5319609,5450424,5565545,5666078,5741235,5777498,5768481,5705378,5599814,5490915,5431738,5459519,5591114,5814006,6099923,6405864,6700656,6974442,7237276,7501642,7787655,8108877,8468152,8856800,9263136,9670667,10067192,10448857,10818258,11177490,11530971,11882136,12230730,12576000
